origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
792,G10_ANCHOR_UNIFORM,2,100,MJ1,0.025829714467997474,0.020804001622990516,0.046633716090987987,0.029708257689033769,0.016925458401954058,10.726799431069708,14.036412782584945
792,G10_ANCHOR_UNIFORM,2,200,ATU1,0.0034142126174285868,0.0010197392592481364,0.0044339518766767227,0.0019305216148712988,0.0025034302618054394,6.7955900032701075,10.21329537863463
792,G10_ANCHOR_UNIFORM,2,200,ATU5,0.017632110809271399,0.0029885880604067034,0.020620698869678104,0.013949080780921214,0.006671618088756816,16.527192832618898,27.707652908929909
792,G10_ANCHOR_UNIFORM,2,200,MJ3,0.082130512011774778,0.03857068063559313,0.12070119264736791,0.11144385775457205,0.009257334892796263,20.806462369986242,29.296758881398816
792,G10_ANCHOR_UNIFORM,2,200,MJ1,0.022747295225455447,0.018358533068889678,0.041105828294345129,0.029708257689033769,0.011397570605311188,9.9658243692485531,13.172287795639878
792,T10_ANCHOR_UNIFORM,0,0,ATU1,0.0038610432297425975,0,0.0038610432297425975,0.0019305216148712988,0.0019305216148712988,6.9957018869626904,10.861078257148469
792,T10_ANCHOR_UNIFORM,0,0,ATU5,0.027898161561842428,0,0.027898161561842428,0.013949080780921214,0.013949080780921214,20.662098235735794,34.852615722551043
792,T10_ANCHOR_UNIFORM,0,0,MJ3,0.2228877155091441,0,0.2228877155091441,0.11144385775457205,0.11144385775457205,36.556312601880151,48.26256261398246
792,T10_ANCHOR_UNIFORM,0,0,MJ1,0.059416515378067539,0,0.059416515378067539,0.029708257689033769,0.029708257689033769,16.046369162634587,21.288738030970507
792,T10_ANCHOR_UNIFORM,0,50,ATU1,0.0036555853364673638,0.0044207888788233476,0.0080763742152907114,0.0019305216148712988,0.0061458526004194393,7.8143199733523803,10.568152561788686
792,T10_ANCHOR_UNIFORM,0,50,ATU5,0.022745422801716191,0.003528647053273372,0.026274069854989562,0.013949080780921214,0.012324989074068293,19.861134228033873,31.469844171009775
792,T10_ANCHOR_UNIFORM,0,50,MJ3,0.13017477448712805,0.015942862759451747,0.14611763724657981,0.11144385775457205,0.034673779492008637,27.154393407337615,36.883381321459453
